ID (TextGridURI),Texts concerned,Commenté en note scientifique dans textGrid / présence de liens Gallica en note scientifique,Checked Alexandra (avant rédaction des notices descriptives),,IDNO,Map of Paris : extract place ; if yes,,Map of Europe and other countries : put an x in the column to exclude the entry from the map,UNIDENTIFIED Put an x if the place is unknown, leave.it.blank if it is known,PlaceName hist FR,PlaceName hist DE,PlaceName current FR,PlaceName current DE,Type,State FR,State DE,Function FR,Function DE,Artist,Date construction destruction FR,Date construction destruction DE,Location geo,"Description (FR)<p></p>
",Description (DE) <p></p>,Description (DE) - Angela Göbel <p></p> OLD Column,,"Description requise [BC]
","Notes d’Hanna Hartmann [AH], Axelle Janiak [AJ] et Cyril Pasquier [CP], Helmut Larhkamp pour Corfey [HL]

AP : EN bleu : garder les informations pour le champ Description ? ","Description requise [BC]
",Bibliographie
textgrid:3pfz0,Corfey, Pitzler,,,"Full line checked [AG]

More information: https://www.persee.fr/doc/bsnaf_0081-1181_1965_num_1964_1_7185",https://www.wikidata.org/wiki/Q143463,,,,,,Avignon, palais des Papes,Avignon, Papstpalast,domestic,conservé,erhalten,,,<Loubières, Jean de (https://viaf.org/viaf/6847156223629405400002)>,1335 : début des travaux ; 1357 : fin des travaux,1335: Baubeginn; 1357: Bauende,43.95069, 4.80752,,,,,
textgrid:3q0n8,Corfey,,OK,,https://www.wikidata.org/wiki/Q22916655,,,,,,Avignon, hôtel des Monnaies,Avignon, Hôtel des Monnaies,public,conservé,erhalten,,,,1619 : construction,1619: Errichtung,43.950692, 4.806281,,,,,,,
textgrid:3q0n9,Corfey,,OK,,https://www.wikidata.org/wiki/Q1151040,,,,,,Avignon, église des Célestins,Avignon, Cölestinerkirche,religious,conservé,erhalten,,,<La Valfenière, François de Royers de (https://viaf.org/viaf/1105095)>,vers 1395 : début des travaux ; 1424 : fin des travaux,um 1395: Baubeginn; 1424: Bauende,43.944154, 4.807807,,,,,,
textgrid:3q0nb,Corfey,,OK,,https://www.wikidata.org/wiki/Q1200500,,,,,,Avignon, cathédrale Notre-Dame-des-Doms,Avignon, Cathédrale Notre-Dame-des-Doms,religious,conservé,erhalten,,,<Martini, Simone (https://viaf.org/viaf/101100651)>; <et al.>,<smc>XII</smc><sup>e</sup> siècle : construction ; <smc>XIV</smc><sup>e</sup>-<smc>XVI</smc><sup>e</sup> siècle, 1671-1672 : modifications,12. Jh.: Errichtung; 14. Jh.- 16. Jh., 1671-1672: Umbauphasen,43.951471,,,,,
textgrid:3q1fb,Corfey,,OK ,,https://www.wikidata.org/wiki/Q284444,,,,pont Saint-Bénézet,Pont Saint-Bénézet,Avignon, pont d’,Avignon, Pont d’,infrastructure,partiellement détruit,teilweise zerstört,,,,fin du <smc>XII</smc><sup>e</sup> siècle : construction ; 1226 : destruction partielle ; vers 1234-1237 : reconstruction ; 1660 : destruction partielle,Ende 12. Jh.: Errichtung; 1226: teilweise zerstört; um 1234-1237: Erneuerung; 1660: teilweise zerstört,43.953841, 4.804845,,,,,,,
textgrid:3pfz1,Knesebeck, Sturm,,,"Full line checked [AG]
AP: erreur ""Brabençon"" dans les textes corrigée Barbençon",http://vocab.getty.edu/page/tgn/7245126,,x,,,,Barbençon,Barbençon,geographic,,,,,,,,50.22316, 4.28338,,,,,,,,
textgrid:3ph7r,Harrach,,OK,,http://vocab.getty.edu/page/tgn/7008192,,,,,,Bayonne,Bayonne,geographic,,,,,,,,43.49257, -1.47624,,,,,,,,,
textgrid:3q0nc,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7008370,,,,,,Beaucaire,Beaucaire,geographic,,,,,,,,43.80806, 4.64417,,,,,,,,,
textgrid:3pfz2,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1032064,,,,,,Beaumont-sur-Oise,Beaumont-sur-Oise,geographic,,,,,,,,49.14232, 2.28705,,,,,,,,,
textgrid:3pfz3,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7010570,,,,,,Beauvais,Beauvais,geographic,,,,,,,,49.43333, 2.08333,,,,,,,,,
textgrid:3q1f1,Corfey, Neumann,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7008356,,,,,,Besançon,Besançon,geographic,,,,,,,,47.24878, 6.01815,,,,,,,,
textgrid:3q0nd,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7017414,,,,,,Béziers,Béziers,geographic,,,,,,,,43.34122, 3.21402,,,,,,,,,
textgrid:3qkq4,Harrach,,OK,,http://vocab.getty.edu/page/tgn/4001501,,,,,,Bidart,Bidart,geographic,,,,,,,,43.4376, -1.59127,,,,,,,,,
textgrid:3qkq2,Harrach,,OK ,,http://vocab.getty.edu/page/tgn/1032164 ,,,,,,Blâmont,Blankenberg,geographic,,,,,,,,48.5894, 6.8439,,,,,,,,,
textgrid:3pfz4,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7659661,,,,,,Blicourt,Blicourt,geographic,,,,,,,,49.55671, 2.05755,,,,,,,,,
textgrid:3pg3n,Corfey, Harrach,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7008320,,,,,,Blois,Blois,geographic,,,,,,,,47.59432, 1.32912,,,,,,,,
textgrid:3pg3p,Corfey, Harrach,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7008161,,,,,,Bordeaux,Bordeaux,geographic,,,,,,,,44.84044, -0.5805,,,,,,,,
textgrid:3ph9m,Corfey, Harrach,,,"Full line checked [AG]

biblio : https://www.persee.fr/doc/bulmo_0007-473x_1996_num_154_4_4614",https://www.wikidata.org/wiki/Q1090683,,,,,,Bordeaux, château Trompette,Bordeaux, Château Trompette,military,détruit,zerstört,forteresse,Festung,<Clerville, Louis Nicolas de (https://viaf.org/viaf/39582973)>,<smc>XV</smc><sup>e</sup> siècle : construction (premier château) ; années 1650 : destruction ; 1664-1675 : construction (deuxième château) ; 1818 : destruction,15. Jh.: Errichtung (erstes Schloss); in den 1650er Jahren: Zerstörung; 1664-1675: Errichtung (zweites Schloss); 1818: Zerstörung,44.8458, -0.5722,,,,,
textgrid:3ph9k,Corfey,,OK,,https://www.wikidata.org/wiki/Q1090719,,,,Château dur,Château Dur,Bordeaux, château du Hâ,Bordeaux, Château du Hâ,military,conservé,erhalten,forteresse,Festung,,1454 : construction,1454: Errichtung,44.836621, -0.579559,,,,,,,
textgrid:3ph9j,Corfey,,OK ,,https://data.bnf.fr/ark:/12148/cb177148074 ,,,,fort Louis de Sainte-Croix ,Fort Louis de Sainte-Croix ,Bordeaux, fort Louis,Bordeaux, Fort Louis,military,partiellement détruit,teilweise zerstört ,fortifications,Festungswerk,,<smc>XV</smc><sup>e</sup> siècle : construction,15. Jh.: Errichtung,44.829363, -0.561330,,,,,,,
textgrid:3ph9h,Corfey,,OK ,,https://www.wikidata.org/wiki/Q656738,,,,,,Bordeaux, cathédrale Saint-André,Bordeaux, Cathédrale Saint-André,religious,conservé,erhalten,,,,<smc>XI</smc><sup>e</sup> siècle : début des travaux ; <smc>XVI</smc><sup>e</sup> siècle : fin des travaux,11. Jh.: Baubeginn; 16. Jh.: Bauende,44.837690, -0.577680,,,,,,,
textgrid:3ph9g,Corfey,,OK ,,https://viaf.org/viaf/241910865,,,,,,Bordeaux, résidence de l’archevêque,Bordeaux, Residenz des Erzbischofs,domestic,,,,,,du <smc>XII</smc><sup>e</sup> au <smc>XVI</smc><sup>e</sup> siècle : construction et modifications ; 1771-1784 : destruction et reconstruction (palais Rohan) ; 1834 : transformation en hôlel de ville,12. bis 16. Jh.: Errichtung und Umbauten; 1771-1784: Abriss und Neubau (als Palais Rohan); 1834: Umwidmung zum Rathaus,44.837778, -0.579722,,,, S. 119)</p>,,,
textgrid:3ph9f,Corfey,,"OK 

Angela : traduire le place Name current ",,https://www.wikidata.org/wiki/Q3117062,,,,Bordeaux, hôtel de ville,Bordeaux, Rathaus,Bordeaux, ancien hôtel de ville,Bordeaux, ehemaliges Rathaus,public,partiellement détruit,teilweise zerstört,,,,<smc>XV</smc><sup>e</sup> siècle : construction,15. Jh.: Errichtung,44.835300, -0.571389,,,,,
textgrid:3qknq,Corfey,,OK,,,,,,,,Bordeaux, faubourg Saint-Seurin,Bordeaux, Faubourg Saint-Seurin,infrastructure,conservé,erhalten,,,,,,44.847886, -0.589976,,,,,,,
textgrid:3ph8b,Corfey,,OK,,https://www.wikidata.org/wiki/Q1826410,,,,amphithéâtre de Bordeaux,Amphithéâtre de Bordeaux,Bordeaux, palais Gallien,Bordeaux, Palais Gallien,public,partiellement détruit,teilweise zerstört,amphithéâtre,Amphitheater,,254-268 : construction ; 1793 : destruction partielle,254-268: Errichtung; 1793: teilweise zerstört,44.847716, -0.582816,,,,,,,
textgrid:3qknp,Corfey,,OK ,,,,,x,,,Bordeaux, rue au Peogon,Bordeaux, Rue au Peogon,infrastructure,,,,,,,,,,,<p>nicht identifiziert (Corfey,,,,,
textgrid:3qknh,Corfey,,OK ,,,,,x,,,Bordeaux, puits (rue au Peogon),Bordeaux, Brunnen (rue au Peogon),infrastructure,,,,,,,,,,,<p>nicht identifiziert (Corfey,,,,,
textgrid:3q1gd,Corfey,,OK ,,,,,,,,Bordeaux, église Notre-Dame-de-Puy-Paulin,Bordeaux, Église Notre-Dame-de-Puy-Paulin,religious,détruit,zerstört,,,,<smc>XVII</smc><sup>e</sup> siècle : construction ; 1790 : dissolution ; 1792 : destruction,17. Jh.: Errichtung; 1790: Auflösung; 1792: Zerstörung,44.841229, -0.576032,,,,,,,
textgrid:3ph8h,Corfey,,OK ,,,,,x,,,Bordeaux, jardin de M. de La Salle,Bordeaux, Garten von M. de La Salle,garden,,,,,,,,,,,<p>nicht identifiziert (Corfey,,,,,
textgrid:3q1gc,Corfey,,OK ,,https://www.wikidata.org/wiki/Q3398911,,,,porta Jovis,Porta Jovis,Bordeaux, porte Dijeaux,Bordeaux, Porte Dijeaux,infrastructure,détruit; reconstruit,zerstört; neu errichtet,,,<Portier, André (https://viaf.org/viaf/13391014)>,époque romaine antique : première construction ; époque médiévale : seconde construction ; 1743-1753 : construction de la troisième porte,Römische Antike: erster Bau; Mittelalter: zweiter Bau; 1743-1753: Errichtung des dritten Stadttores,44.840600, -0.579722,"<p>L’ancienne porte médiévale appelée « porte de Jupiter », qui remplaçait une porte romaine, constituait une des entrées à l’ouest de la ville. Sur décision de l’intendant Louis-Urbain-Aubert de Tourny, cette porte fortifiée fut remplacée en 1743-1753 par la porte actuelle de style néoclassique.</p>
<p>Pierre Bernadau, <i>Le viographe bordelais, ou Revue historique des monuments de Bordeaux</i>, Bordeaux, Gazay, 1844, p. 163-164. <a>https://gallica.bnf.fr/ark:/12148/bpt6k65169049/f173.item</a></p>",,<p>nicht identifiziert (Corfey, S. 121)</p>,,
textgrid:3q0nf,Corfey,,Ok,,http://vocab.getty.edu/page/tgn/7661901,,,,,,Bouzigues,Bouzigues,geographic,,,,,,,,43.4481, 3.65781,,,,,,,,,
textgrid:3pfz5,Corfey,,Ok,,http://vocab.getty.edu/page/tgn/7008965,,,,,,Bourbourg,Bourbourg,geographic,,,,,,,,50.94783, 2.19576,,,,,,,,,
textgrid:3pg2s,Corfey,,Ok,,,,,,,,Bourbourg, couvent des Capucins,Bourbourg, Couvent des Capucins,religious,détruit,zerstört,abbaye; couvent,Abtei; Kloster,,1621 : fondation,1621: Gründung,,,,,,,,,
textgrid:3pfz6,Pitzler,,Ok,,http://vocab.getty.edu/page/tgn/7008991,,,,,,Bourg-la-Reine,Bourg-la-Reine,geographic,,,,,,,,48.77888, 2.31781,,,,,,,,,
textgrid:3pfz7,Pitzler,,Ok,,http://vocab.getty.edu/page/tgn/7029372,,,,,,Bourgogne,Burgund,geographic,,,,,,,,47.2500, 4.16667,,,,,,,,,
textgrid:3ph3m,Corfey,,Ok,,http://vocab.getty.edu/page/tgn/7024267,,,,,,Bretagne,Bretagne,geographic,,,,,,,,48.16667, -2.83333,,,,,,,,,
textgrid:3pfz8,Pitzler,,Ok,,http://vocab.getty.edu/page/tgn/7008993,,,,,,Brie,Brie,geographic,,,,,,,,48.66661, 2.99976,,,,,,,,,
textgrid:3q0nj,Corfey,,Ok ,,http://vocab.getty.edu/page/tgn/7660882,,,,,,Brégançon ,Brégançon,geographic,,,,,,,,43.112266, 6.314021,,,,,,,,,
textgrid:3pfz9,Corfey,,Ok,,http://vocab.getty.edu/page/tgn/7009002,,,,,,Calais,Calais,geographic,,,,,,,,50.95194, 1.85635,,,,,,,,,
textgrid:3q1bc,Knesebeck, Neumann, Pitzler,,Ok,Full line checked [AG],,,,,,,Cambrai,Cambrai,geographic,,,,,,,,50.17596, 3.23472,,,,,,,
textgrid:3q1bd,Knesebeck,,Ok,,https://www.wikidata.org/wiki/Q2974384,,,,,,Cambrai, citadelle,Cambrai, Zitadelle,military,partiellement détruit,teilweise zerstört,,,,vers 1534 : début des travaux ; fin <smc>XIX</smc><sup>e</sup> siècle : destruction partielle,um 1534: Baubeginn; Ende 19. Jh.: teilweise zerstört,50.172154, 3.241154,,,,,,,
textgrid:3q1bf,Knesebeck,,Ok,,,,,,,,Cambrai, hôtel de ville,Cambrai, Hôtel de ville,public,conservé,erhalten,,,<Antoine, Jacques-Denis (https://viaf.org/viaf/44412555)>,avant 1184 : construction ; 1364 : reconstruction ; 1509-1559, 1786 : modifications,vor 1184: Errichtung; 1364: Wiederaufbau; 1509-1559, 1786: Umbauphase,50.176347,,,,,
textgrid:3r31q,Knesebeck,,OK,,,,,,,,Cambrai, fortifications,Cambrai, Stadtbefestigung,military,partiellement conservé,teilweise erhalten,,,,,,50.178412, 3.239181,,,,,,,
textgrid:3ph8m,Corfey,,OK,,https://www.wikidata.org/wiki/Q202494,,,,canal royal de Languedoc,Canal royal de Languedoc,Canal du Midi,Canal du Midi,infrastructure,conservé,erhalten,,,<Riquet, Pierre-Paul (https://viaf.org/viaf/69710212)>,1667 : début des travaux ; 1682 : fin des travaux,1667: Baubeginn; 1682: Bauende,43.61528, 1.44308,,,,,(Lahrkamp S. 101: fast 240 km, 1666-68, Pierre-Paul Riquet de Caraman; Pläne Andréossy),
textgrid:3q0nm,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1032437,,,,,,Cassis,Cassis,geographic,,,,,,,,43.21571, 5.53855,,,,,,,,,
textgrid:3q0nn,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1032442,,,,,,Castelnaudary,Castelnaudary,geographic,,,,,,,,43.31829, 1.95449,,,,,,,,,
textgrid:3q0np,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1032443,,,,,,Castelsarrasin,Castelsarrasin,geographic,,,,,,,,44.04022, 1.10702,,,,,,,,,
textgrid:3qkp7,Corfey,,OK ,,,,,,,,Castillon, fort de,Castillon, Fort de,military,conservé,erhalten,,Festung,,Moyen Âge : construction ; 1615 : démolition,Mittelalter: Errichtung; 1615: Zerstörung,45.350668, -0.811862,,,,,,,
textgrid:3ph9s,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7611693,,,,Saint-Christophe-de-Castillon,Saint-Christophe-de-Castillon,Saint-Christoly-Médoc,Saint-Christoly-Médoc,geographic,,,,,,,,45.35534, -0.82528,,,,,,,,,
textgrid:3pfzb,Pitzler,,OK,,http://vocab.getty.edu/page/tgn/7008242,,,,,,Chalon-sur-Saône,Chalon-sur-Saône,geographic,,,,,,,,46.78112, 4.85372,,,,,,,,,
textgrid:3ph84,Harrach, Neumann,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7008339,,,,,,Châlons-en-Champagne,Châlons-en-Champagne,geographic,,,,,,,,48.95393, 4.36724,,,,,,,,
textgrid:3pfzc,Harrach, Pitzler,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7658604,,x,,,,Champagne,Champagne,geographic,,,,,,,,49.0000, 4.5000,,,,,,,,
textgrid:3ph9q,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1032593,,,,,,Chantonnay,Chantonnay,geographic,,,,,,,,46.68702, -1.05024,,,,,,,,,
textgrid:3pxbv,Harrach,,OK,,http://vocab.getty.edu/page/tgn/7644659,,,,,,Jaunay-Clan,Jaunay-Clan,geographic,,,,,,,,46.68453, 0.37128,,,,,,,,,
textgrid:3ph9n,Corfey, Knesebeck,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7010575,,,,,,Compiègne,Compiègne,geographic,,,,,,,,49.41794, 2.82606,,,,,,,,
textgrid:3q0nq,Corfey,,OK,,https://www.wikidata.org/wiki/Q3583864,,,,église du couvent des Minimes,Église du Couvent des Minimes,Compiègne, église Saint-Pierre,Compiègne, Église Saint-Pierre,religious,conservé,erhalten,,,,1130 : début des travaux ; 1140 : fin des travaux,1130: Baubeginn; 1140: Bauende,49.418210, 2.827760,,,,,,,
textgrid:3q0nr,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7007982,,,,,,Corbeil-Essonnes,Corbeil-Essonnes,geographic,,,,,,,,48.60603, 2.48757,,,,,,,,,
textgrid:3pfzd,Corfey, Sturm,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7007934,,,,,,Courtrai,Kortrijk,geographic,,,,,,,,50.82803, 3.26487,,,,,,,,
textgrid:3qkqk,Sturm,,OK ,,https://www.wikidata.org/wiki/Q925006,,,,,,Courtrai, fortifications,Kortrijk, Stadtbefestigung,military,conservé,erhalten,,,,<smc>IX</smc><sup>e</sup> siècle : construction ; 1684 : destruction,9. Jh.: Errichtung; 1684: Zerstörung,50.830601, 3.266874,,,,,,,
textgrid:3ph8p,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7651033,,,,,,Couthures-sur-Garonne,Couthures-sur-Garonne,geographic,,,,,,,,44.5136, 0.07813,,,,,,,,,
textgrid:3pfzf,Pitzler,,OK,,http://vocab.getty.edu/page/tgn/7008224,,,,,,Dijon,Dijon,geographic,,,,,,,,47.31667, 5.01667,,,,,,,,,
textgrid:3pfzg,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7653072,,,,,,Dompierre-sur-Authie,Dompierre-sur-Authie,geographic,,,,,,,,50.30372, 1.91694,,,,,,,,,
textgrid:3ph34,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7652422,,,,Doué,Doué,Doué-la-Fontaine,Doué-la-Fontaine,geographic,,,,,,,,47.19372, -0.27492,,,,,,,,,
textgrid:3ph35,Corfey,,OK ,,,,,,,,Doué-la-Fontaine, arènes,Doué-la-Fontaine, Arenen,public,conservé,erhalten,,,,<smc>X</smc><sup>e</sup> siècle : construction,10. Jh.: Errichtung,47.190816, -0.268844,,,,,,,
textgrid:3pfzh,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7010042,,,,,,Dunkerque,Dünkirchen,geographic,,,,,,,,51.03297, 2.377,,,,,,,,,
textgrid:3pg1k,Corfey,,OK ,,https://www.wikidata.org/wiki/Q3413332,,,,,,Dunkerque, citadelle,Dünkirchen, Zitadelle,military,détruit,zerstört,,,,1643 : construction,1643: Errichtung,51.038299, 2.372504,,,,,,,
textgrid:3pg1m,Corfey,,OK,,,,,,place Dauphine,place Dauphine,Dunkerque, place du Général-de-Gaulle,Dünkirchen, Place du Général-de-Gaulle,infrastructure,conservé,erhalten,,,<Vauban, Sébastien Le Prestre, marquis de (psn:textgrid:3pgfh)>,1707 : début des travaux ; 1708 : fin des travaux,1707: Baubeginn; 1708: Bauende,51.036068, 2.380850,,,,,
textgrid:3pg1n,Corfey,,OK,,,,,,,,Dunkerque, arsenal,Dünkirchen, Arsenal,military,conservé,erhalten,,,<Brodart, Jean-Baptiste (https://viaf.org/viaf/160156563627423242497)>; <Gravier, Pierre (https://viaf.org/viaf/54417266)>; <Vauban, Sébastien Le Prestre, marquis de (psn:textgrid:3pgfh)>,1669: début des travaux; 1699: fin des travaux,1669: Baubeginn; 1699: Bauende,, 2.373318,,,
textgrid:3pfzj,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7008005,,,,,,Fontainebleau,Fontainebleau,geographic,,,,,,,,48.40908, 2.70177,,,,,,,,,
textgrid:3qkpj,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7645354,,,,,,Francières,Francières,geographic,,,,,,,,50.07229, 1.94324,,,,,,,,,
textgrid:3q1f0,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7645440,,,,,,Franche-Comté,Franche-Comté,geographic,,,,,,,,47.2000, 6.1000,,,,,,,,,
textgrid:3qknz,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7645354,,,,Frenelle,Frenelle,Francières (Fresnel),Francières (Fresnel),geographic,,,,,,,,49.448900, 2.680300,,,,,,,,,
textgrid:3pfzk,Corfey,,OK,,http://vocab.getty.edu/page/tgn/1033212,,,,,,Fruges,Fruges,geographic,,,,,,,,50.51501, 2.13292,,,,,,,,,
textgrid:3pfzm,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7008852,,,,,,Furnes,Veurne,geographic,,,,,,,,51.07316, 2.66803,,,,,,,,,
textgrid:3qkp3,Corfey,,OK ,,https://www.wikidata.org/wiki/Q2612448,,,,,,Furnes, beffroi,Veurne, Turm,infrastructure,,,,,,,,51.072222, 2.661389,,,,,,,
textgrid:3qkpn,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7348564,,,,,,Gournay-sur-Aronde,Gournay-sur-Aronde,geographic,,,,,,,,49.49234, 2.67496,,,,,,,,,
textgrid:3ph8q,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7643192,,,,,,Grisolles,Grisolles,geographic,,,,,,,,43.8292, 1.29673,,,,,,,,,
textgrid:3qkpk,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7644089,,,,,,Hémévillers,Hémévillers,geographic,,,,,,,,49.46343, 2.67446,,,,,,,,,
textgrid:3pg31,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7008475,,,,,,Hesdin,Hesdin,geographic,,,,,,,,50.37349, 2.0382,,,,,,,,,
textgrid:3qknx,Corfey,,OK ,,,,,x,,,Houarneville,Houarneville,geographic,,,,,,,,,,,<p>nicht identifiziert (Corfey, S. 75)</p>,,,,,,
textgrid:3q0nt,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7017397,,,,,,Île d’Oléron,Île d’Oléron,geographic,,,,,,,,45.92395, -1.29969,,,,,,,,,
textgrid:3q1dz,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7009241,,,,,,Ivry-la-Bataille,Ivry-la-Bataille,geographic,,,,,,,,48.88333, 1.45948,,,,,,,,,
textgrid:3q0nv,Corfey,,OK ,,https://www.wikidata.org/wiki/Q2974402,,,,,,Le Château-d’Oléron, citadelle,Le Château-d’Oléron, Zitadelle,military,conservé,erhalten,,,<Conty d’Argencour, Pierre de (https://www.wikidata.org/wiki/Q2094014)>; <Clerville, Louis-Nicolas de (https://viaf.org/viaf/39582973)>; Ferry, François (https://www.wikidata.org/wiki/Q3084608)>,1630 : début des travaux ; 1704 : fin des travaux,1630: Baubeginn; 1704: Bauende,45.884770,,,,,
textgrid:3q0nw,Corfey,,OK ,,https://www.wikidata.org/wiki/Q2916553,,,,,,Bourcefranc-le-Chapus, fort Louvois ; fort du Chapus,Bourcefranc-le-Chapus, Fort Louvois; Fort du Chapus,military,conservé,erhalten,,Festung,<Ferry, François (https://www.wikidata.org/wiki/Q3084608)>; <Vauban, Sébastien Le Prestre, marquis de (psn:textgrid:3pgfh)>,1691 : début des travaux ; 1694 : fin des travaux,1691: Baubeginn; 1694: Bauende,45.857170,,,,,
textgrid:3ph8g,Corfey,,OK,,http://vocab.getty.edu/page/tgn/7668026,,,,,,Augerville-la-Rivière,Augerville-la-Rivière,geographic,,,,,,,,48.2514, 2.43722,,,,,,,,,
textgrid:3ph85,Harrach,,OK,,http://vocab.getty.edu/page/tgn/7641069,,,,,,La Chaussée-sur-Marne,La Chaussée-sur-Marne,geographic,,,,,,,,48.83423, 4.52311,,,,,,,,,
textgrid:3qkrk,Harrach,,OK,,http://vocab.getty.edu/page/tgn/1032692,,,,,,Claye-Souilly,Claye-Souilly,geographic,,,,,,,,48.945651, 2.686131,,,,,,,,,
textgrid:3ph1x,Harrach, Corfey,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7002884,,x,,,,Languedoc,Languedoc,geographic,,,,,,,,44.0000, 4.0000,,,,,,,,
textgrid:3ph2j,Corfey, Harrach,,,Full line checked [AG],http://vocab.getty.edu/page/tgn/7009264,,,,,,La Rochelle,La Rochelle,geographic,,,,,,,,46.16667, -1.15000,,,,,,,,
textgrid:3ph8j,Corfey,,OK,,https://www.wikidata.org/wiki/Q56309407,,,,,,La Rochelle, fortifications,La Rochelle, Stadtbefestigung,military,conservé,erhalten,,,,<smc>XII</smc><sup>e</sup> siècle : construction ; <smc>XVII</smc><sup>e</sup> siècle : modifications,12. Jh.: Errichtung; 17. Jh.: Umbauphase,46.155800, -1.156998,,,,,,,
textgrid:3q1gf,Corfey,,OK,,https://www.wikidata.org/wiki/Q3398500,,,,,,La Rochelle, port,La Rochelle, Hafen,infrastructure,conservé,erhalten,,,,à partir du <smc>XIII</smc><sup>e</sup> siècle : construction,ab 13. Jh.: Errichtung,46.1584, -1.20968,,,,,,,
textgrid:3ph8n,Corfey,,OK,,https://www.wikidata.org/wiki/Q22955623,,,,,,La Rochelle, porte Dauphine,La Rochelle, Porte Dauphine,infrastructure,conservé,erhalten,,,,<smc>XVII</smc><sup>e</sup> siècle : construction,17. Jh.: Errichtung,46.167678, -1.152061,,,,,,,
textgrid:3ph9p,Corfey,,OK ,,https://www.wikidata.org/wiki/Q3117053,,,,porte du Perrot ; porte du Parrot,Porte du Perrot; Porte du Parrot,La Rochelle, grosse Horloge,La Rochelle, Grosse Horloge,monuments,conservé,erhalten,porte de ville,Stadttor,,début <smc>XIV</smc><sup>e</sup> siècle : construction ; 1642 ; 1744-1746 : modifications,Beginn 14. Jh.: Errichtung; 1642, 1744-1746: Umbauphasen,46.158169, -1.153649,<p>Informations fournies par la base Mérimée (ministère de la Culture) : <a>https://www.pop.culture.gouv.fr/notice/merimee/PA00105145</a></p>,,,,,
textgrid:3ph9r,Corfey,,OK,,https://www.wikidata.org/wiki/Q3533170,,,,porte Saint-Nicolas,Pforte Sankt-Nicolas,La Rochelle, tour Saint-Nicolas,La Rochelle, Tour Saint-Nicolas,infrastructure,conservé,erhalten,,,,1345 : début des travaux ; 1376 : fin des travaux,1345: Baubeginn; 1376: Bauende,46.155811, -1.153452,,,,,,,
